0.081652	0.046043	0.078028	0.062533	0.080344	0.10399	0.13031	0.062699	0.082484	0.11725	0.093672	0.078112	0.15542
0.078487	0.08977	0.080545	0.057606	0.086296	0.085086	0.10047	0.033309	0.073615	0.068735	0.07311	0.09307	0.07817
0.080904	0.047201	0.071735	0.060638	0.093735	0.09454	0.10511	0.047024	0.093127	0.076148	0.08301	0.10276	0.072157
0.074402	0.11004	0.083376	0.070491	0.075881	0.075947	0.079909	0.048983	0.087806	0.060649	0.078441	0.097502	0.071232
0.07889	0.053862	0.074252	0.062912	0.075137	0.08225	0.095493	0.052902	0.074945	0.051215	0.084533	0.1108	0.095747
0.073942	0.046333	0.079286	0.067459	0.070673	0.078153	0.078582	0.050943	0.064745	0.052967	0.08301	0.10055	0.093897
0.077682	0.052414	0.082118	0.075797	0.071417	0.079729	0.08654	0.054861	0.073615	0.047441	0.085295	0.10581	0.07817
0.075092	0.059364	0.10131	0.094746	0.092247	0.08288	0.088861	0.092089	0.085145	0.04825	0.086056	0.088638	0.076783
0.077049	0.051256	0.082433	0.061017	0.069185	0.089813	0.097482	0.066617	0.064302	0.064692	0.070064	0.089192	0.11055
0.076531	0.049808	0.06733	0.064427	0.069929	0.075632	0.072614	0.052902	0.059867	0.053236	0.077679	0.076727	0.11887
0.079811	0.05502	0.088096	0.073523	0.0796	0.092965	0.098477	0.072495	0.078049	0.060649	0.095195	0.094178	0.084646
0.080674	0.048649	0.069533	0.060638	0.071417	0.083511	0.077256	0.050943	0.087806	0.063344	0.079202	0.099441	0.095747
0.079005	0.043437	0.08495	0.085272	0.075137	0.09454	0.10776	0.056821	0.10554	0.076822	0.090626	0.075065	0.11887
0.078142	0.04807	0.074252	0.072386	0.078856	0.090128	0.10577	0.043105	0.086475	0.092995	0.08301	0.079774	0.14015
0.078718	0.052993	0.074252	0.065185	0.077368	0.076263	0.089193	0.082292	0.087362	0.051754	0.093672	0.079497	0.091584
0.079178	0.044306	0.08495	0.073902	0.098198	0.092965	0.090851	0.097967	0.059867	0.072779	0.095195	0.083098	0.11425
0.077739	0.052124	0.083376	0.072007	0.081832	0.074057	0.083888	0.056821	0.068293	0.056606	0.083772	0.079497	0.1013
0.077567	0.052414	0.075825	0.077692	0.074393	0.085086	0.098808	0.050943	0.082484	0.068735	0.079202	0.096117	0.085109
0.076416	0.047491	0.089354	0.058743	0.081832	0.081935	0.088861	0.066617	0.060311	0.061997	0.08301	0.077004	0.081408
0.075092	0.047781	0.08023	0.068217	0.072905	0.077208	0.080572	0.056821	0.063859	0.05728	0.085295	0.069526	0.10222
0.075208	0.043437	0.066072	0.058743	0.072905	0.075632	0.087535	0.054861	0.060754	0.049867	0.089864	0.074511	0.09436
0.081825	0.11554	0.078972	0.050026	0.095223	0.09454	0.1008	0.039187	0.09224	0.068735	0.067779	0.097779	0.070307
0.078027	0.049518	0.072679	0.061396	0.08704	0.099267	0.10909	0.066617	0.10377	0.082617	0.072348	0.093624	0.073545
0.077164	0.1112	0.066701	0.071249	0.066954	0.077208	0.088861	0.052902	0.065632	0.057684	0.069302	0.083098	0.095747
0.079868	0.054731	0.081489	0.056848	0.075137	0.10242	0.11804	0.033309	0.075389	0.073183	0.067017	0.09861	0.1013
0.076186	0.11525	0.07205	0.066322	0.076625	0.083195	0.087203	0.062699	0.073615	0.058762	0.062448	0.083098	0.062906
0.075092	0.051256	0.066072	0.064427	0.0796	0.09454	0.099472	0.054861	0.090023	0.067927	0.067017	0.092793	0.081871
0.081767	0.11699	0.076769	0.071628	0.082576	0.089813	0.087867	0.05878	0.055433	0.070622	0.066256	0.092239	0.09991
0.082746	0.10396	0.071735	0.060638	0.075881	0.10242	0.10511	0.052902	0.097118	0.06604	0.079202	0.095286	0.098523
0.079984	0.048649	0.066701	0.060638	0.075137	0.097692	0.1124	0.041146	0.094901	0.082213	0.069302	0.092239	0.091122
0.081134	0.058495	0.075511	0.071249	0.076625	0.086662	0.096819	0.062699	0.10554	0.083561	0.081487	0.076173	0.09806
0.080214	0.050097	0.071421	0.065943	0.080344	0.090759	0.11738	0.062699	0.09224	0.11995	0.085295	0.085868	0.11656
0.075092	0.050097	0.064184	0.046994	0.068441	0.085717	0.10842	0.033309	0.12905	0.097038	0.085295	0.080605	0.10639
0.079581	0.047781	0.081803	0.065185	0.069929	0.077208	0.09914	0.043105	0.10155	0.075474	0.094433	0.093347	0.11702
0.079523	0.050676	0.07614	0.053058	0.082576	0.12227	0.12401	0.062699	0.082927	0.095017	0.076918	0.0903	0.11009
0.079235	0.05502	0.08432	0.064806	0.085552	0.09454	0.092509	0.076414	0.074502	0.084908	0.086056	0.081159	0.1272
0.079063	0.04836	0.070791	0.062154	0.087783	0.081935	0.096156	0.041146	0.071841	0.078844	0.070064	0.088638	0.09806
0.078027	0.050097	0.077399	0.077692	0.086296	0.09328	0.092177	0.039187	0.10865	0.084235	0.074633	0.083929	0.10361
0.081825	0.049229	0.072365	0.061775	0.087783	0.10084	0.099472	0.050943	0.090023	0.085987	0.071587	0.091685	0.089734
0.076473	0.057047	0.08432	0.06367	0.075881	0.09454	0.1071	0.060739	0.073615	0.080865	0.081487	0.078666	0.11749
0.078948	0.04141	0.078657	0.063291	0.080344	0.10715	0.12169	0.037227	0.090466	0.091647	0.067779	0.079497	0.11887
0.07118	0.02722	0.042789	0.040172	0.065466	0.062397	0.0189	0.054861	0.018625	0.026281	0.079964	0.050413	0.048105
0.070949	0.031854	0.071735	0.060638	0.075137	0.064603	0.036141	0.12344	0.018182	0.044072	0.095195	0.046258	0.062906
0.072733	0.039383	0.063555	0.06367	0.074393	0.063657	0.046752	0.10384	0.027495	0.077496	0.074633	0.044042	0.041629
0.07866	0.036197	0.060409	0.068217	0.069929	0.066178	0.059351	0.062699	0.032373	0.051215	0.093672	0.068141	0.058281
0.07118	0.032722	0.06796	0.072007	0.064722	0.1103	0.10279	0.037227	0.082927	0.059975	0.09291	0.079497	0.038854
0.070029	0.041989	0.079601	0.072007	0.077368	0.05956	0.058025	0.08817	0.045677	0.039759	0.11043	0.06177	0.032841
0.07118	0.035039	0.080545	0.068596	0.072905	0.076263	0.087867	0.072495	0.09224	0.061997	0.090626	0.063709	0.062721
0.075438	0.029248	0.053487	0.056848	0.058026	0.09391	0.10544	0.050943	0.10111	0.071431	0.085295	0.088084	0.04644
0.07118	0.033881	0.060409	0.074281	0.058026	0.066493	0.066314	0.052902	0.04612	0.063075	0.085295	0.096394	0.04718
0.076761	0.02722	0.074252	0.064427	0.081832	0.079729	0.043104	0.10776	0.018625	0.042724	0.077679	0.05346	0.069382
0.070259	0.03446	0.05506	0.06367	0.11233	0.0583	0.042441	0.027431	0.11087	0.038411	0.09748	0.085037	0.066422
0.070719	0.046622	0.069533	0.077313	0.076625	0.034665	0.03382	0.072495	0.064745	0.041106	0.068997	0.050413	0.080483
0.079753	0.043727	0.084006	0.094746	0.063978	0.092965	0.09483	0.041146	0.082927	0.045554	0.10357	0.08753	0.037929
0.077624	0.04807	0.070477	0.090956	0.064722	0.059245	0.061009	0.052902	0.045677	0.050406	0.074633	0.077004	0.043664
0.074747	0.04836	0.081803	0.1137	0.10341	0.10399	0.095824	0.041146	0.086919	0.04515	0.099764	0.096948	0.091122
0.06882	0.031564	0.072365	0.079587	0.075137	0.10652	0.070956	0.025471	0.073171	0.043263	0.075394	0.086699	0.081963
0.067094	0.054441	0.060409	0.060638	0.072161	0.050737	0.052057	0.066617	0.050998	0.051215	0.093672	0.059277	0.039594
0.074977	0.026062	0.053801	0.060638	0.063978	0.061451	0.067309	0.047024	0.064745	0.061997	0.090626	0.068695	0.036264
0.06813	0.083688	0.070162	0.068217	0.08332	0.054203	0.043767	0.084251	0.042129	0.035715	0.07311	0.069803	0.046255
0.070949	0.028668	0.061353	0.05609	0.10117	0.059876	0.061341	0.068577	0.1224	0.045824	0.080725	0.063986	0.069382
0.073078	0.11207	0.075511	0.087167	0.075137	0.089183	0.084551	0.084251	0.086475	0.034637	0.090626	0.086699	0.042832
0.069051	0.026641	0.062926	0.072007	0.063978	0.076263	0.074935	0.05878	0.063415	0.033694	0.1051	0.086422	0.025718
0.073194	0.052414	0.069218	0.071249	0.063978	0.06933	0.083888	0.050943	0.078493	0.052562	0.088341	0.086976	0.066052
0.069511	0.032722	0.078972	0.090956	0.058026	0.063027	0.052388	0.078373	0.062085	0.029651	0.099764	0.075342	0.058281
0.075092	0.11178	0.072994	0.085272	0.063234	0.051997	0.05272	0.11952	0.071841	0.064692	0.063971	0.055676	0.047642
0.06813	0.025773	0.081174	0.068217	0.069929	0.06933	0.073277	0.043105	0.10421	0.041106	0.060163	0.085314	0.048105
0.072906	0.028379	0.070477	0.068217	0.073649	0.06933	0.064325	0.05878	0.064745	0.035311	0.093672	0.08753	0.041629
0.069971	0.046622	0.072679	0.086409	0.066954	0.056094	0.056036	0.084251	0.06918	0.03302	0.10129	0.062601	0.045792
0.067037	0.04836	0.082433	0.098536	0.065466	0.060506	0.053383	0.078373	0.059424	0.035042	0.10357	0.088915	0.05199
0.066979	0.059653	0.077399	0.081861	0.06249	0.061451	0.056036	0.094048	0.059867	0.037737	0.076156	0.076173	0.062906
0.069511	0.038514	0.072365	0.089441	0.052075	0.06933	0.05272	0.082292	0.061198	0.023451	0.081487	0.088915	0.057818
0.069511	0.052993	0.072994	0.070112	0.060258	0.050421	0.049736	0.10189	0.072728	0.032346	0.082248	0.062878	0.044405
0.069051	0.043727	0.07614	0.083377	0.063978	0.045694	0.041446	0.097967	0.072284	0.048519	0.079964	0.073403	0.041629
0.073021	0.044306	0.071106	0.07845	0.059514	0.043489	0.048409	0.11364	0.071841	0.041106	0.07311	0.057061	0.045792
0.070719	0.081951	0.069847	0.068217	0.065466	0.077208	0.074604	0.048983	0.088249	0.028977	0.087579	0.091408	0.026828
0.066864	0.057626	0.071735	0.068217	0.072905	0.095171	0.074935	0.033309	0.059867	0.043802	0.088341	0.08199	0.031916
0.071755	0.044016	0.069218	0.072007	0.12052	0.078784	0.075267	0.062699	0.14546	0.035042	0.088341	0.072849	0.086681
0.067957	0.061391	0.086208	0.081482	0.099686	0.050421	0.032826	0.027431	0.06918	0.033694	0.072348	0.062601	0.057818
0.070719	0.040831	0.062296	0.060638	0.063234	0.080359	0.082893	0.056821	0.078493	0.039085	0.093672	0.075896	0.039594
0.07118	0.030985	0.066072	0.070112	0.065466	0.11093	0.12434	0.047024	0.086475	0.060649	0.079202	0.076727	0.061056
0.070719	0.091797	0.069533	0.068217	0.065466	0.089813	0.09914	0.08817	0.12461	0.030998	0.10814	0.078389	0.037559
0.069511	0.060233	0.053487	0.066322	0.072161	0.070275	0.071951	0.050943	0.062085	0.044476	0.096718	0.08199	0.065682
0.072503	0.038804	0.059779	0.070112	0.065466	0.045694	0.045094	0.056821	0.059867	0.03302	0.079202	0.076727	0.05199
0.071007	0.070947	0.077399	0.079587	0.072905	0.080674	0.069962	0.066617	0.058094	0.037737	0.060925	0.093624	0.040519
0.068015	0.049808	0.05915	0.073902	0.063978	0.078784	0.054378	0.072495	0.062972	0.027764	0.071587	0.067587	0.038391
0.071985	0.050097	0.062296	0.077692	0.063234	0.06933	0.063662	0.062699	0.065632	0.039624	0.079202	0.098887	0.062166
0.071467	0.073843	0.071421	0.083377	0.066954	0.052943	0.061009	0.12932	0.062972	0.036389	0.065494	0.091408	0.02914
0.070489	0.050097	0.066701	0.072007	0.059514	0.051997	0.067309	0.072495	0.072284	0.045824	0.076156	0.087807	0.04718
0.073194	0.050676	0.071735	0.085272	0.06249	0.043489	0.058357	0.094048	0.072284	0.044476	0.067017	0.067033	0.045145
0.070316	0.037356	0.061038	0.072007	0.068441	0.074372	0.067641	0.076414	0.09224	0.036389	0.065494	0.083652	0.028863
0.066806	0.039093	0.08495	0.075797	0.069929	0.086347	0.096819	0.056821	0.11042	0.035715	0.07311	0.0903	0.062906
0.065943	0.1083	0.057262	0.073902	0.0796	0.10021	0.085546	0.047024	0.15876	0.039085	0.057117	0.077835	0.05199
0.072043	0.070368	0.068274	0.079587	0.065466	0.080359	0.075267	0.050943	0.054102	0.026955	0.06854	0.077004	0.030066
0.067669	0.077607	0.091871	0.075797	0.076625	0.055149	0.067309	0.11756	0.046564	0.051215	0.093672	0.069249	0.056153
0.065656	0.021429	0.078657	0.079587	0.065466	0.078153	0.066646	0.082292	0.063859	0.041511	0.083772	0.063986	0.040149
0.069511	0.040252	0.078657	0.085272	0.06249	0.080674	0.07593	0.084251	0.04612	0.039085	0.070825	0.088361	0.035616
0.063469	0.043727	0.069218	0.081482	0.063234	0.077523	0.071951	0.10189	0.089136	0.025607	0.13023	0.079497	0.037651
0.068015	0.042568	0.062611	0.078829	0.063978	0.062397	0.053051	0.05878	0.06785	0.026281	0.072348	0.092239	0.045792
0.071467	0.046622	0.068904	0.085272	0.080344	0.063027	0.069298	0.066617	0.071397	0.027764	0.080725	0.08199	0.031916
0.073481	0.099326	0.062296	0.060638	0.059514	0.051367	0.041446	0.084251	0.036807	0.045824	0.053309	0.058723	0.034414
0.069051	0.099326	0.062926	0.072007	0.064722	0.063027	0.054378	0.072495	0.082927	0.017251	0.070825	0.084483	0.052175
0.065886	0.069499	0.07614	0.075797	0.071417	0.091389	0.092509	0.062699	0.081154	0.043802	0.060925	0.093901	0.057818
0.066519	0.059364	0.10162	0.10801	0.088527	0.10021	0.16844	0.092089	0.082927	0.080865	0.070825	0.10221	0.043017
0.071467	0.12828	0.085894	0.10043	0.075881	0.06933	0.070625	0.084251	0.075832	0.028033	0.070064	0.086422	0.033766
0.075092	0.16796	0.067016	0.081482	0.063978	0.082565	0.087867	0.05878	0.089136	0.035042	0.055594	0.085868	0.035154
0.068302	0.12481	0.075196	0.079587	0.061002	0.090128	0.10047	0.041146	0.12905	0.037737	0.057117	0.10083	0.035154
0.069453	0.062549	0.068274	0.079587	0.063234	0.081935	0.087867	0.072495	0.059867	0.037198	0.065494	0.090854	0.034969
0.071525	0.044306	0.07205	0.081482	0.063978	0.086347	0.10445	0.076414	0.078493	0.053101	0.052548	0.078666	0.032563
0.067842	0.06168	0.087467	0.10801	0.068441	0.067124	0.074272	0.11364	0.078049	0.040433	0.073871	0.067587	0.043109
0.07118	0.047201	0.072365	0.092851	0.065466	0.06996	0.081235	0.078373	0.084258	0.028572	0.067779	0.077004	0.031638
0.069281	0.12452	0.074882	0.083377	0.059514	0.066178	0.058025	0.082292	0.059867	0.035042	0.060163	0.071187	0.053655
0.073999	0.039093	0.072994	0.068217	0.090759	0.047585	0.041446	0.041146	0.041685	0.055258	0.057879	0.035732	0.058281
0.074114	0.086584	0.075511	0.075797	0.077368	0.040967	0.040452	0.047024	0.036807	0.072779	0.056355	0.039333	0.04903
0.073711	0.066893	0.075511	0.090956	0.072905	0.03624	0.036141	0.052902	0.036807	0.076822	0.050263	0.037671	0.051805
0.073078	0.1028	0.074252	0.081482	0.078856	0.053573	0.039789	0.033309	0.037251	0.067388	0.059402	0.035732	0.055506
0.071985	0.035908	0.070791	0.066322	0.063234	0.063027	0.019231	0.11756	0.055433	0.073453	0.057117	0.041826	0.060131
0.072503	0.071237	0.069218	0.070112	0.069929	0.051052	0.021884	0.12344	0.041685	0.09569	0.055594	0.043765	0.064294
0.070489	0.13668	0.079916	0.079587	0.06621	0.043489	0.015584	0.10384	0.035477	0.051888	0.057117	0.035178	0.066607
0.0721	0.15956	0.083062	0.094746	0.071417	0.056409	0.019894	0.12344	0.048781	0.067388	0.062448	0.046812	0.047642
0.077624	0.10396	0.068904	0.073902	0.065466	0.051052	0.015915	0.11364	0.039025	0.076822	0.061686	0.050413	0.053655
0.073884	0.085716	0.082118	0.090956	0.075137	0.073111	0.019894	0.10384	0.03592	0.066309	0.067779	0.059554	0.054581
0.074402	0.081372	0.08495	0.079587	0.071417	0.048531	0.016579	0.10384	0.03326	0.061997	0.05864	0.063986	0.055506
0.076876	0.074132	0.073938	0.075797	0.06621	0.044119	0.016579	0.072495	0.028382	0.075474	0.053309	0.068418	0.072157
0.077797	0.091797	0.085579	0.089062	0.072161	0.048846	0.017242	0.097967	0.02439	0.058627	0.067779	0.057061	0.048105
0.078372	0.14334	0.073938	0.075797	0.068441	0.063027	0.026526	0.092089	0.045233	0.059301	0.069302	0.056784	0.05088
0.070489	0.11236	0.069218	0.070112	0.08332	0.043489	0.025863	0.056821	0.050555	0.11065	0.049501	0.055399	0.079096
0.075725	0.10338	0.067645	0.079587	0.075881	0.04727	0.018236	0.084251	0.05765	0.05391	0.045694	0.046535	0.076783
0.079868	0.14595	0.070162	0.075797	0.059514	0.030883	0.011273	0.078373	0.030155	0.06604	0.04417	0.03684	0.038391
0.074057	0.1335	0.078028	0.081482	0.063978	0.053573	0.021552	0.092089	0.038138	0.1031	0.041124	0.051521	0.057818
0.076646	0.093824	0.074882	0.081482	0.068441	0.060821	0.025199	0.08817	0.055433	0.11348	0.041886	0.044873	0.060131
0.075265	0.11294	0.074252	0.081482	0.084064	0.044434	0.046088	0.066617	0.050555	0.12669	0.043409	0.03684	0.05088
0.077682	0.090349	0.082433	0.090956	0.091503	0.044119	0.052057	0.043105	0.055433	0.11591	0.044932	0.036009	0.046255
0.073596	0.077318	0.078028	0.083377	0.08332	0.04664	0.045094	0.047024	0.055876	0.14556	0.036555	0.040718	0.044405
0.075438	0.05502	0.086523	0.096641	0.086296	0.06933	0.042441	0.050943	0.06918	0.09569	0.046455	0.03684	0.039317
0.076128	0.095561	0.071735	0.070112	0.072905	0.056724	0.02752	0.11952	0.082927	0.14178	0.042647	0.041826	0.062444
0.072388	0.037356	0.066072	0.075797	0.076625	0.04664	0.019231	0.10384	0.062085	0.10243	0.04417	0.042934	0.059206
0.075783	0.15029	0.072994	0.083377	0.069185	0.054833	0.020889	0.11952	0.068737	0.10647	0.045694	0.040995	0.067069
0.079638	0.11931	0.074882	0.073902	0.06621	0.056724	0.02752	0.094048	0.06918	0.12143	0.043409	0.045427	0.044405
0.07164	0.087743	0.083062	0.10233	0.072161	0.059876	0.019231	0.12344	0.050555	0.10108	0.051025	0.04792	0.081408
0.082515	0.048649	0.08495	0.094746	0.072905	0.088238	0.043436	0.10384	0.11973	0.17521	0.043409	0.054291	0.061056
0.077567	0.04836	0.083062	0.085272	0.06621	0.081935	0.036473	0.10189	0.10155	0.15836	0.043409	0.049305	0.057356
0.071122	0.11091	0.074882	0.079587	0.065466	0.072481	0.030505	0.097967	0.04612	0.1031	0.042647	0.043765	0.048105
0.078775	0.094403	0.079916	0.075797	0.0796	0.05767	0.018568	0.097967	0.035477	0.079248	0.07311	0.050413	0.062906
0.073942	0.094693	0.081174	0.083377	0.078856	0.051997	0.019894	0.11756	0.042572	0.075205	0.066256	0.058446	0.05273
0.074575	0.099905	0.073938	0.070112	0.078856	0.043804	0.02321	0.078373	0.041685	0.071161	0.051786	0.048474	0.062444
0.079293	0.079924	0.072365	0.083377	0.066954	0.042543	0.022547	0.080333	0.045677	0.12911	0.053309	0.046535	0.056893
0.079005	0.12626	0.071106	0.085272	0.065466	0.040337	0.015584	0.10189	0.050998	0.089221	0.059402	0.048474	0.048105
0.077394	0.10714	0.081803	0.087167	0.082576	0.053573	0.030505	0.084251	0.064745	0.14394	0.064733	0.043211	0.064294
0.073769	0.097588	0.072365	0.073902	0.065466	0.04664	0.021884	0.078373	0.043016	0.13828	0.054832	0.048474	0.063369
0.078142	0.074712	0.084635	0.092851	0.078112	0.048846	0.027852	0.076414	0.068293	0.11672	0.056355	0.049859	0.069382
0.077106	0.13321	0.089984	0.094746	0.08332	0.062397	0.031831	0.052902	0.049224	0.11456	0.051025	0.053183	0.058281
0.070201	0.087743	0.072994	0.072007	0.071417	0.039392	0.016247	0.078373	0.032373	0.074126	0.050263	0.05069	0.04718
0.073481	0.06921	0.071735	0.073902	0.063978	0.043804	0.01691	0.094048	0.028382	0.13343	0.043409	0.04515	0.043479
0.08148	0.072684	0.078028	0.075797	0.067697	0.052943	0.02321	0.086211	0.054989	0.13073	0.047217	0.047366	0.061056
0.07889	0.16361	0.077084	0.077692	0.070673	0.052943	0.020226	0.10189	0.047007	0.10378	0.04874	0.048197	0.068457
0.077106	0.11323	0.078028	0.087167	0.075881	0.056724	0.024868	0.084251	0.062528	0.098386	0.053309	0.043211	0.069382
0.076358	0.12394	0.071106	0.075797	0.089271	0.050106	0.022878	0.084251	0.059867	0.13747	0.044932	0.043211	0.077245
0.075783	0.075001	0.074567	0.075797	0.089271	0.051997	0.022547	0.10384	0.064745	0.12534	0.045694	0.044873	0.077708
0.081307	0.11873	0.086208	0.092851	0.071417	0.064603	0.025199	0.10972	0.059867	0.12399	0.046455	0.044319	0.051805
